date,time,number,temp,site,dss
2006-07-24,10:01:00,2,19,BP,32.7083333333333
2006-07-24,11:01:00,2,23,BP,32.7083333333333
2006-07-24,12:01:00,2,27,BP,32.7083333333333
2006-07-24,13:01:00,2,23.5,BP,32.7083333333333
2006-07-24,14:01:00,2,26,BP,32.7083333333333
2006-07-24,15:01:00,2,31.5,BP,32.7083333333333
2006-07-24,16:01:00,2,33,BP,32.7083333333333
2006-07-24,17:01:00,2,36,BP,32.7083333333333
2006-07-24,18:01:00,2,34.5,BP,32.7083333333333
2006-07-24,19:01:00,2,32,BP,32.7083333333333
2006-07-24,20:01:00,2,27,BP,32.7083333333333
2006-07-24,21:01:00,2,21.5,BP,32.7083333333333
2006-07-24,22:01:00,2,17.5,BP,32.7083333333333
2006-07-24,23:01:00,2,14,BP,32.7083333333333
2006-07-25,00:01:00,2,12.5,BP,33.7083333333333
2006-07-25,01:01:00,2,12,BP,33.7083333333333
2006-07-25,02:01:00,2,12,BP,33.7083333333333
2006-07-25,03:01:00,2,12.5,BP,33.7083333333333
2006-07-25,04:01:00,2,13,BP,33.7083333333333
2006-07-25,05:01:00,2,13,BP,33.7083333333333
2006-07-25,06:01:00,2,13,BP,33.7083333333333
2006-07-25,07:01:00,2,14,BP,33.7083333333333
2006-07-25,08:01:00,2,16,BP,33.7083333333333
2006-07-25,09:01:00,2,17.5,BP,33.7083333333333
2006-07-25,10:01:00,2,20.5,BP,33.7083333333333
2006-07-25,11:01:00,2,25,BP,33.7083333333333
2006-07-25,12:01:00,2,26.5,BP,33.7083333333333
2006-07-25,13:01:00,2,32,BP,33.7083333333333
2006-07-25,14:01:00,2,35.5,BP,33.7083333333333
2006-07-25,15:01:00,2,34,BP,33.7083333333333
2006-07-25,16:01:00,2,30.5,BP,33.7083333333333
2006-07-25,17:01:00,2,29,BP,33.7083333333333
2006-07-25,18:01:00,2,27.5,BP,33.7083333333333
2006-07-25,19:01:00,2,23,BP,33.7083333333333
2006-07-25,20:01:00,2,20.5,BP,33.7083333333333
2006-07-25,21:01:00,2,19,BP,33.7083333333333
2006-07-25,22:01:00,2,18,BP,33.7083333333333
2006-07-25,23:01:00,2,17.5,BP,33.7083333333333
2006-07-26,00:01:00,2,16,BP,34.7083333333333
2006-07-26,01:01:00,2,13,BP,34.7083333333333
2006-07-26,02:01:00,2,12.5,BP,34.7083333333333
2006-07-26,03:01:00,2,12.5,BP,34.7083333333333
2006-07-26,04:01:00,2,13.5,BP,34.7083333333333
2006-07-26,05:01:00,2,14,BP,34.7083333333333
2006-07-26,06:01:00,2,14,BP,34.7083333333333
2006-07-26,07:01:00,2,14.5,BP,34.7083333333333
2006-07-26,08:01:00,2,15,BP,34.7083333333333
2006-07-26,09:01:00,2,17,BP,34.7083333333333
2006-07-26,10:01:00,2,19.5,BP,34.7083333333333
2006-07-26,11:01:00,2,22.5,BP,34.7083333333333
2006-07-26,12:01:00,2,22,BP,34.7083333333333
2006-07-26,13:01:00,2,25.5,BP,34.7083333333333
2006-07-26,14:01:00,2,24.5,BP,34.7083333333333
2006-07-26,15:01:00,2,26,BP,34.7083333333333
2006-07-26,16:01:00,2,28,BP,34.7083333333333
2006-07-26,17:01:00,2,31.5,BP,34.7083333333333
2006-07-26,18:01:00,2,30.5,BP,34.7083333333333
2006-07-26,19:01:00,2,24.5,BP,34.7083333333333
2006-07-26,20:01:00,2,20.5,BP,34.7083333333333
2006-07-26,21:01:00,2,19.5,BP,34.7083333333333
2006-07-26,22:01:00,2,18.5,BP,34.7083333333333
2006-07-26,23:01:00,2,17.5,BP,34.7083333333333
2006-07-27,00:01:00,2,16.5,BP,35.7083333333333
2006-07-27,01:01:00,2,14,BP,35.7083333333333
2006-07-27,02:01:00,2,13,BP,35.7083333333333
2006-07-27,03:01:00,2,12.5,BP,35.7083333333333
2006-07-27,04:01:00,2,12.5,BP,35.7083333333333
2006-07-27,05:01:00,2,13.5,BP,35.7083333333333
2006-07-27,06:01:00,2,13.5,BP,35.7083333333333
2006-07-27,07:01:00,2,14.5,BP,35.7083333333333
2006-07-27,08:01:00,2,15,BP,35.7083333333333
2006-07-27,09:01:00,2,16.5,BP,35.7083333333333
2006-07-27,10:01:00,2,18,BP,35.7083333333333
2006-07-27,11:01:00,2,19.5,BP,35.7083333333333
2006-07-27,12:01:00,2,22.5,BP,35.7083333333333
2006-07-27,13:01:00,2,29,BP,35.7083333333333
2006-07-27,14:01:00,2,33.5,BP,35.7083333333333
2006-07-27,15:01:00,2,28.5,BP,35.7083333333333
2006-07-27,16:01:00,2,25,BP,35.7083333333333
2006-07-27,17:01:00,2,26.5,BP,35.7083333333333
2006-07-27,18:01:00,2,31,BP,35.7083333333333
2006-07-27,19:01:00,2,29.5,BP,35.7083333333333
2006-07-27,20:01:00,2,26,BP,35.7083333333333
2006-07-27,21:01:00,2,19.5,BP,35.7083333333333
2006-07-27,22:01:00,2,16.5,BP,35.7083333333333
2006-07-27,23:01:00,2,15.5,BP,35.7083333333333
2006-07-28,00:01:00,2,15,BP,36.7083333333333
2006-07-28,01:01:00,2,13.5,BP,36.7083333333333
2006-07-28,02:01:00,2,13.5,BP,36.7083333333333
2006-07-28,03:01:00,2,13,BP,36.7083333333333
2006-07-28,04:01:00,2,12.5,BP,36.7083333333333
2006-07-28,05:01:00,2,11.5,BP,36.7083333333333
2006-07-28,06:01:00,2,11.5,BP,36.7083333333333
2006-07-28,07:01:00,2,12,BP,36.7083333333333
2006-07-28,08:01:00,2,12,BP,36.7083333333333
2006-07-28,09:01:00,2,13,BP,36.7083333333333
2006-07-28,10:01:00,2,17,BP,36.7083333333333
2006-07-28,11:01:00,2,20.5,BP,36.7083333333333
2006-07-28,12:01:00,2,23,BP,36.7083333333333
2006-07-28,13:01:00,2,24.5,BP,36.7083333333333
2006-07-28,14:01:00,2,31.5,BP,36.7083333333333
2006-07-28,15:01:00,2,31.5,BP,36.7083333333333
2006-07-28,16:01:00,2,29.5,BP,36.7083333333333
2006-07-28,17:01:00,2,23.5,BP,36.7083333333333
2006-07-28,18:01:00,2,22,BP,36.7083333333333
2006-07-28,19:01:00,2,20,BP,36.7083333333333
2006-07-28,20:01:00,2,19.5,BP,36.7083333333333
2006-07-28,21:01:00,2,17,BP,36.7083333333333
2006-07-28,22:01:00,2,16.5,BP,36.7083333333333
2006-07-28,23:01:00,2,16,BP,36.7083333333333
2006-07-29,00:01:00,2,15.5,BP,37.7083333333333
2006-07-29,01:01:00,2,14.5,BP,37.7083333333333
2006-07-29,02:01:00,2,13.5,BP,37.7083333333333
2006-07-29,03:01:00,2,13,BP,37.7083333333333
2006-07-29,04:01:00,2,13,BP,37.7083333333333
2006-07-29,05:01:00,2,13,BP,37.7083333333333
2006-07-29,06:01:00,2,12,BP,37.7083333333333
2006-07-29,07:01:00,2,12.5,BP,37.7083333333333
2006-07-29,08:01:00,2,13,BP,37.7083333333333
2006-07-29,09:01:00,2,13.5,BP,37.7083333333333
2006-07-29,10:01:00,2,14,BP,37.7083333333333
2006-07-29,11:01:00,2,18,BP,37.7083333333333
2006-07-29,12:01:00,2,24.5,BP,37.7083333333333
2006-07-29,13:01:00,2,26.5,BP,37.7083333333333
2006-07-29,14:01:00,2,26.5,BP,37.7083333333333
2006-07-29,15:01:00,2,27,BP,37.7083333333333
2006-07-29,16:01:00,2,27.5,BP,37.7083333333333
2006-07-29,17:01:00,2,29.5,BP,37.7083333333333
2006-07-29,18:01:00,2,25.5,BP,37.7083333333333
2006-07-29,19:01:00,2,23,BP,37.7083333333333
2006-07-29,20:01:00,2,20.5,BP,37.7083333333333
2006-07-29,21:01:00,2,18,BP,37.7083333333333
2006-07-29,22:01:00,2,16.5,BP,37.7083333333333
2006-07-29,23:01:00,2,15.5,BP,37.7083333333333
2006-07-30,00:01:00,2,15,BP,38.7083333333333
2006-07-30,01:01:00,2,14.5,BP,38.7083333333333
2006-07-30,02:01:00,2,14,BP,38.7083333333333
2006-07-30,03:01:00,2,13.5,BP,38.7083333333333
2006-07-30,04:01:00,2,13.5,BP,38.7083333333333
2006-07-30,05:01:00,2,13,BP,38.7083333333333
2006-07-30,06:01:00,2,12.5,BP,38.7083333333333
2006-07-30,07:01:00,2,13.5,BP,38.7083333333333
2006-07-30,08:01:00,2,14,BP,38.7083333333333
2006-07-30,09:01:00,2,14,BP,38.7083333333333
2006-07-30,10:01:00,2,18.5,BP,38.7083333333333
2006-07-30,11:01:00,2,22,BP,38.7083333333333
2006-07-30,12:01:00,2,25.5,BP,38.7083333333333
2006-07-30,13:01:00,2,29,BP,38.7083333333333
2006-07-30,14:01:00,2,33.5,BP,38.7083333333333
2006-07-30,15:01:00,2,31,BP,38.7083333333333
2006-07-30,16:01:00,2,29.5,BP,38.7083333333333
2006-07-30,17:01:00,2,22.5,BP,38.7083333333333
2006-07-30,18:01:00,2,20.5,BP,38.7083333333333
2006-07-30,19:01:00,2,20,BP,38.7083333333333
2006-07-30,20:01:00,2,18.5,BP,38.7083333333333
2006-07-30,21:01:00,2,17,BP,38.7083333333333
2006-07-30,22:01:00,2,16.5,BP,38.7083333333333
2006-07-30,23:01:00,2,16,BP,38.7083333333333
2006-07-31,00:01:00,2,15.5,BP,39.7083333333333
2006-07-31,01:01:00,2,15.5,BP,39.7083333333333
2006-07-31,02:01:00,2,15,BP,39.7083333333333
2006-07-31,03:01:00,2,15,BP,39.7083333333333
2006-07-31,04:01:00,2,14.5,BP,39.7083333333333
2006-07-31,05:01:00,2,14,BP,39.7083333333333
2006-07-31,06:01:00,2,14,BP,39.7083333333333
2006-07-31,07:01:00,2,14.5,BP,39.7083333333333
2006-07-31,08:01:00,2,14.5,BP,39.7083333333333
2006-07-31,09:01:00,2,14,BP,39.7083333333333
2006-07-31,10:01:00,2,17,BP,39.7083333333333
2006-07-31,11:01:00,2,19,BP,39.7083333333333
2006-07-31,12:01:00,2,25.5,BP,39.7083333333333
2006-07-31,13:01:00,2,29.5,BP,39.7083333333333
2006-07-31,14:01:00,2,33.5,BP,39.7083333333333
2006-07-31,15:01:00,2,36,BP,39.7083333333333
2006-07-31,16:01:00,2,25.5,BP,39.7083333333333
2006-07-31,17:01:00,2,31.5,BP,39.7083333333333
2006-07-31,18:01:00,2,26,BP,39.7083333333333
2006-07-31,19:01:00,2,22,BP,39.7083333333333
2006-07-31,20:01:00,2,19.5,BP,39.7083333333333
2006-07-31,21:01:00,2,17,BP,39.7083333333333
2006-07-31,22:01:00,2,15.5,BP,39.7083333333333
2006-07-31,23:01:00,2,15,BP,39.7083333333333
2006-08-01,00:01:00,2,14.5,BP,40.7083333333333
2006-08-01,01:01:00,2,14,BP,40.7083333333333
2006-08-01,02:01:00,2,13.5,BP,40.7083333333333
2006-08-01,03:01:00,2,13.5,BP,40.7083333333333
2006-08-01,04:01:00,2,14,BP,40.7083333333333
2006-08-01,05:01:00,2,13.5,BP,40.7083333333333
2006-08-01,06:01:00,2,13,BP,40.7083333333333
2006-08-01,07:01:00,2,13.5,BP,40.7083333333333
2006-08-01,08:01:00,2,15,BP,40.7083333333333
2006-08-01,09:01:00,2,15,BP,40.7083333333333
2006-08-01,10:01:00,2,16,BP,40.7083333333333
2006-08-01,11:01:00,2,21,BP,40.7083333333333
2006-08-01,12:01:00,2,26.5,BP,40.7083333333333
2006-08-01,13:01:00,2,32,BP,40.7083333333333
2006-08-01,14:01:00,2,35.5,BP,40.7083333333333
2006-08-01,15:01:00,2,34,BP,40.7083333333333
2006-08-01,16:01:00,2,25,BP,40.7083333333333
2006-08-01,17:01:00,2,22,BP,40.7083333333333
2006-08-01,18:01:00,2,25,BP,40.7083333333333
2006-08-01,19:01:00,2,17.5,BP,40.7083333333333
2006-08-01,20:01:00,2,17,BP,40.7083333333333
2006-08-01,21:01:00,2,16,BP,40.7083333333333
2006-08-01,22:01:00,2,16,BP,40.7083333333333
2006-08-01,23:01:00,2,15.5,BP,40.7083333333333
2006-08-02,00:01:00,2,15.5,BP,41.7083333333333
2006-08-02,01:01:00,2,15,BP,41.7083333333333
2006-08-02,02:01:00,2,15,BP,41.7083333333333
2006-08-02,03:01:00,2,14.5,BP,41.7083333333333
2006-08-02,04:01:00,2,14,BP,41.7083333333333
2006-08-02,05:01:00,2,13.5,BP,41.7083333333333
2006-08-02,06:01:00,2,14,BP,41.7083333333333
2006-08-02,07:01:00,2,14,BP,41.7083333333333
2006-08-02,08:01:00,2,15,BP,41.7083333333333
2006-08-02,09:01:00,2,17,BP,41.7083333333333
2006-08-02,10:01:00,2,18,BP,41.7083333333333
2006-08-02,11:01:00,2,21,BP,41.7083333333333
2006-08-02,12:01:00,2,24,BP,41.7083333333333
2006-08-02,13:01:00,2,29,BP,41.7083333333333
2006-08-02,14:01:00,2,33,BP,41.7083333333333
2006-08-02,15:01:00,2,35.5,BP,41.7083333333333
2006-08-02,16:01:00,2,38.5,BP,41.7083333333333
2006-08-02,17:01:00,2,25.5,BP,41.7083333333333
2006-08-02,18:01:00,2,22.5,BP,41.7083333333333
2006-08-02,19:01:00,2,19.5,BP,41.7083333333333
2006-08-02,20:01:00,2,17,BP,41.7083333333333
2006-08-02,21:01:00,2,15,BP,41.7083333333333
2006-08-02,22:01:00,2,14.5,BP,41.7083333333333
2006-08-02,23:01:00,2,14,BP,41.7083333333333
2006-08-03,00:01:00,2,13,BP,42.7083333333333
2006-08-03,01:01:00,2,12.5,BP,42.7083333333333
2006-08-03,02:01:00,2,12,BP,42.7083333333333
2006-08-03,03:01:00,2,12,BP,42.7083333333333
2006-08-03,04:01:00,2,11.5,BP,42.7083333333333
2006-08-03,05:01:00,2,11,BP,42.7083333333333
2006-08-03,06:01:00,2,10.5,BP,42.7083333333333
2006-08-03,07:01:00,2,11,BP,42.7083333333333
2006-08-03,08:01:00,2,13,BP,42.7083333333333
2006-08-03,09:01:00,2,15.5,BP,42.7083333333333
2006-08-03,10:01:00,2,18.5,BP,42.7083333333333
2006-08-03,11:01:00,2,20.5,BP,42.7083333333333
2006-08-03,12:01:00,2,25.5,BP,42.7083333333333
2006-08-03,13:01:00,2,29,BP,42.7083333333333
2006-08-03,14:01:00,2,34,BP,42.7083333333333
2006-08-03,15:01:00,2,36,BP,42.7083333333333
2006-08-03,16:01:00,2,37,BP,42.7083333333333
2006-08-03,17:01:00,2,34.5,BP,42.7083333333333
2006-08-03,18:01:00,2,24,BP,42.7083333333333
2006-08-03,19:01:00,2,18,BP,42.7083333333333
2006-08-03,20:01:00,2,17,BP,42.7083333333333
2006-08-03,21:01:00,2,15.5,BP,42.7083333333333
2006-08-03,22:01:00,2,14.5,BP,42.7083333333333
2006-08-03,23:01:00,2,13.5,BP,42.7083333333333
2006-08-04,00:01:00,2,13,BP,43.7083333333333
2006-08-04,01:01:00,2,12.5,BP,43.7083333333333
2006-08-04,02:01:00,2,11.5,BP,43.7083333333333
2006-08-04,03:01:00,2,11.5,BP,43.7083333333333
2006-08-04,04:01:00,2,11,BP,43.7083333333333
2006-08-04,05:01:00,2,11.5,BP,43.7083333333333
2006-08-04,06:01:00,2,11.5,BP,43.7083333333333
2006-08-04,07:01:00,2,12.5,BP,43.7083333333333
2006-08-04,08:01:00,2,14,BP,43.7083333333333
2006-08-04,09:01:00,2,16,BP,43.7083333333333
2006-08-04,10:01:00,2,17,BP,43.7083333333333
2006-08-04,11:01:00,2,21.5,BP,43.7083333333333
2006-08-04,12:01:00,2,24.5,BP,43.7083333333333
2006-08-04,13:01:00,2,29,BP,43.7083333333333
2006-08-04,14:01:00,2,32,BP,43.7083333333333
2006-08-04,15:01:00,2,35.5,BP,43.7083333333333
2006-08-04,16:01:00,2,37.5,BP,43.7083333333333
2006-08-04,17:01:00,2,38.5,BP,43.7083333333333
2006-08-04,18:01:00,2,28.5,BP,43.7083333333333
2006-08-04,19:01:00,2,22,BP,43.7083333333333
2006-08-04,20:01:00,2,19.5,BP,43.7083333333333
2006-08-04,21:01:00,2,15.5,BP,43.7083333333333
2006-08-04,22:01:00,2,14.5,BP,43.7083333333333
2006-08-04,23:01:00,2,13.5,BP,43.7083333333333
2006-08-05,00:01:00,2,13,BP,44.7083333333333
2006-08-05,01:01:00,2,12.5,BP,44.7083333333333
2006-08-05,02:01:00,2,12,BP,44.7083333333333
2006-08-05,03:01:00,2,12,BP,44.7083333333333
2006-08-05,04:01:00,2,11.5,BP,44.7083333333333
2006-08-05,05:01:00,2,11,BP,44.7083333333333
2006-08-05,06:01:00,2,11,BP,44.7083333333333
2006-08-05,07:01:00,2,11,BP,44.7083333333333
2006-08-05,08:01:00,2,13.5,BP,44.7083333333333
2006-08-05,09:01:00,2,13.5,BP,44.7083333333333
2006-08-05,10:01:00,2,16,BP,44.7083333333333
2006-08-05,11:01:00,2,20,BP,44.7083333333333
2006-08-05,12:01:00,2,24.5,BP,44.7083333333333
2006-08-05,13:01:00,2,29,BP,44.7083333333333
2006-08-05,14:01:00,2,31.5,BP,44.7083333333333
2006-08-05,15:01:00,2,37,BP,44.7083333333333
2006-08-05,16:01:00,2,39.5,BP,44.7083333333333
2006-08-05,17:01:00,2,39.5,BP,44.7083333333333
2006-08-05,18:01:00,2,39,BP,44.7083333333333
2006-08-05,19:01:00,2,28,BP,44.7083333333333
2006-08-05,20:01:00,2,19,BP,44.7083333333333
2006-08-05,21:01:00,2,17,BP,44.7083333333333
2006-08-05,22:01:00,2,15.5,BP,44.7083333333333
2006-08-05,23:01:00,2,15,BP,44.7083333333333
2006-08-06,00:01:00,2,15,BP,45.7083333333333
2006-08-06,01:01:00,2,15,BP,45.7083333333333
2006-08-06,02:01:00,2,15,BP,45.7083333333333
2006-08-06,03:01:00,2,14.5,BP,45.7083333333333
2006-08-06,04:01:00,2,14.5,BP,45.7083333333333
2006-08-06,05:01:00,2,14.5,BP,45.7083333333333
2006-08-06,06:01:00,2,14,BP,45.7083333333333
2006-08-06,07:01:00,2,14.5,BP,45.7083333333333
2006-08-06,08:01:00,2,15.5,BP,45.7083333333333
2006-08-06,09:01:00,2,17,BP,45.7083333333333
2006-08-06,10:01:00,2,19,BP,45.7083333333333
2006-08-06,11:01:00,2,21,BP,45.7083333333333
2006-08-06,12:01:00,2,22.5,BP,45.7083333333333
2006-08-06,13:01:00,2,21.5,BP,45.7083333333333
2006-08-06,14:01:00,2,23.5,BP,45.7083333333333
2006-08-06,15:01:00,2,22.5,BP,45.7083333333333
2006-08-06,16:01:00,2,23,BP,45.7083333333333
2006-08-06,17:01:00,2,22,BP,45.7083333333333
2006-08-06,18:01:00,2,20.5,BP,45.7083333333333
2006-08-06,19:01:00,2,22.5,BP,45.7083333333333
2006-08-06,20:01:00,2,19.5,BP,45.7083333333333
2006-08-06,21:01:00,2,15,BP,45.7083333333333
2006-08-06,22:01:00,2,14.5,BP,45.7083333333333
2006-08-06,23:01:00,2,14.5,BP,45.7083333333333
2006-08-07,00:01:00,2,14.5,BP,46.7083333333333
2006-08-07,01:01:00,2,14,BP,46.7083333333333
2006-08-07,02:01:00,2,14,BP,46.7083333333333
2006-08-07,03:01:00,2,14,BP,46.7083333333333
2006-08-07,04:01:00,2,13.5,BP,46.7083333333333
2006-08-07,05:01:00,2,13.5,BP,46.7083333333333
2006-08-07,06:01:00,2,13.5,BP,46.7083333333333
2006-08-07,07:01:00,2,13.5,BP,46.7083333333333
2006-08-07,08:01:00,2,14.5,BP,46.7083333333333
2006-08-07,09:01:00,2,15,BP,46.7083333333333
2006-08-07,10:01:00,2,15.5,BP,46.7083333333333
2006-08-07,11:01:00,2,17,BP,46.7083333333333
2006-08-07,12:01:00,2,18.5,BP,46.7083333333333
2006-08-07,13:01:00,2,21,BP,46.7083333333333
2006-08-07,14:01:00,2,26,BP,46.7083333333333
2006-08-07,15:01:00,2,29.5,BP,46.7083333333333
2006-08-07,16:01:00,2,33,BP,46.7083333333333
2006-08-07,17:01:00,2,33.5,BP,46.7083333333333
2006-08-07,18:01:00,2,36.5,BP,46.7083333333333
2006-08-07,19:01:00,2,33,BP,46.7083333333333
2006-08-07,20:01:00,2,24,BP,46.7083333333333
2006-08-07,21:01:00,2,18,BP,46.7083333333333
2006-08-07,22:01:00,2,15.5,BP,46.7083333333333
2006-08-07,23:01:00,2,14.5,BP,46.7083333333333
2006-08-08,00:01:00,2,14,BP,47.7083333333333
2006-08-08,01:01:00,2,13.5,BP,47.7083333333333
2006-08-08,02:01:00,2,13.5,BP,47.7083333333333
2006-08-08,03:01:00,2,14,BP,47.7083333333333
2006-08-08,04:01:00,2,14,BP,47.7083333333333
2006-08-08,05:01:00,2,14,BP,47.7083333333333
2006-08-08,06:01:00,2,14,BP,47.7083333333333
2006-08-08,07:01:00,2,14,BP,47.7083333333333
2006-08-08,08:01:00,2,14.5,BP,47.7083333333333
2006-08-08,09:01:00,2,15,BP,47.7083333333333
2006-08-08,10:01:00,2,15.5,BP,47.7083333333333
2006-08-08,11:01:00,2,15.5,BP,47.7083333333333
2006-08-08,12:01:00,2,15,BP,47.7083333333333
2006-08-08,13:01:00,2,14.5,BP,47.7083333333333
2006-08-08,14:01:00,2,15,BP,47.7083333333333
2006-08-08,15:01:00,2,16,BP,47.7083333333333
2006-08-08,16:01:00,2,16.5,BP,47.7083333333333
2006-08-08,17:01:00,2,17,BP,47.7083333333333
2006-08-08,18:01:00,2,17,BP,47.7083333333333
2006-08-08,19:01:00,2,17,BP,47.7083333333333
2006-08-08,20:01:00,2,16.5,BP,47.7083333333333
2006-08-08,21:01:00,2,15,BP,47.7083333333333
2006-08-08,22:01:00,2,14.5,BP,47.7083333333333
2006-08-08,23:01:00,2,14,BP,47.7083333333333
2006-08-09,00:01:00,2,14,BP,48.7083333333333
2006-08-09,01:01:00,2,13.5,BP,48.7083333333333
2006-08-09,02:01:00,2,13.5,BP,48.7083333333333
2006-08-09,03:01:00,2,13,BP,48.7083333333333
2006-08-09,04:01:00,2,13.5,BP,48.7083333333333
2006-08-09,05:01:00,2,13.5,BP,48.7083333333333
2006-08-09,06:01:00,2,13.5,BP,48.7083333333333
2006-08-09,07:01:00,2,13.5,BP,48.7083333333333
2006-08-09,08:01:00,2,15,BP,48.7083333333333
2006-08-09,09:01:00,2,16.5,BP,48.7083333333333
2006-08-09,10:01:00,2,18,BP,48.7083333333333
2006-08-09,11:01:00,2,20,BP,48.7083333333333
2006-08-09,12:01:00,2,22,BP,48.7083333333333
2006-08-09,13:01:00,2,19,BP,48.7083333333333
2006-08-09,14:01:00,2,22.5,BP,48.7083333333333
2006-08-09,15:01:00,2,25,BP,48.7083333333333
2006-08-09,16:01:00,2,28.5,BP,48.7083333333333
2006-08-09,17:01:00,2,26.5,BP,48.7083333333333
2006-08-09,18:01:00,2,22.5,BP,48.7083333333333
2006-08-09,19:01:00,2,19.5,BP,48.7083333333333
2006-08-09,20:01:00,2,18,BP,48.7083333333333
2006-08-09,21:01:00,2,17,BP,48.7083333333333
2006-08-09,22:01:00,2,16,BP,48.7083333333333
2006-08-09,23:01:00,2,14.5,BP,48.7083333333333
2006-08-10,00:01:00,2,14,BP,49.7083333333333
2006-08-10,01:01:00,2,13.5,BP,49.7083333333333
2006-08-10,02:01:00,2,13,BP,49.7083333333333
2006-08-10,03:01:00,2,13,BP,49.7083333333333
2006-08-10,04:01:00,2,13,BP,49.7083333333333
2006-08-10,05:01:00,2,13,BP,49.7083333333333
2006-08-10,06:01:00,2,13,BP,49.7083333333333
2006-08-10,07:01:00,2,13,BP,49.7083333333333
2006-08-10,08:01:00,2,14,BP,49.7083333333333
2006-08-10,09:01:00,2,15.5,BP,49.7083333333333
2006-08-10,10:01:00,2,16,BP,49.7083333333333
2006-08-10,11:01:00,2,18,BP,49.7083333333333
2006-08-10,12:01:00,2,21,BP,49.7083333333333
2006-08-10,13:01:00,2,28,BP,49.7083333333333
2006-08-10,14:01:00,2,21.5,BP,49.7083333333333
2006-08-10,15:01:00,2,25,BP,49.7083333333333
2006-08-10,16:01:00,2,28.5,BP,49.7083333333333
2006-08-10,17:01:00,2,31,BP,49.7083333333333
2006-08-10,18:01:00,2,27,BP,49.7083333333333
2006-08-10,19:01:00,2,26,BP,49.7083333333333
2006-08-10,20:01:00,2,21,BP,49.7083333333333
2006-08-10,21:01:00,2,18,BP,49.7083333333333
2006-08-10,22:01:00,2,16.5,BP,49.7083333333333
2006-08-10,23:01:00,2,16.5,BP,49.7083333333333
2006-08-11,00:01:00,2,15.5,BP,50.7083333333333
2006-08-11,01:01:00,2,14,BP,50.7083333333333
2006-08-11,02:01:00,2,13.5,BP,50.7083333333333
2006-08-11,03:01:00,2,13,BP,50.7083333333333
2006-08-11,04:01:00,2,13.5,BP,50.7083333333333
2006-08-11,05:01:00,2,13.5,BP,50.7083333333333
2006-08-11,06:01:00,2,13.5,BP,50.7083333333333
2006-08-11,07:01:00,2,14,BP,50.7083333333333
2006-08-11,08:01:00,2,14.5,BP,50.7083333333333
2006-08-11,09:01:00,2,15.5,BP,50.7083333333333
2006-08-11,10:01:00,2,18,BP,50.7083333333333
2006-08-11,11:01:00,2,20.5,BP,50.7083333333333
2006-08-11,12:01:00,2,24,BP,50.7083333333333
2006-08-11,13:01:00,2,27.5,BP,50.7083333333333
2006-08-11,14:01:00,2,29.5,BP,50.7083333333333
2006-08-11,15:01:00,2,22.5,BP,50.7083333333333
2006-08-11,16:01:00,2,26.5,BP,50.7083333333333
2006-08-11,17:01:00,2,32.5,BP,50.7083333333333
2006-08-11,18:01:00,2,30,BP,50.7083333333333
2006-08-11,19:01:00,2,29.5,BP,50.7083333333333
2006-08-11,20:01:00,2,25.5,BP,50.7083333333333
2006-08-11,21:01:00,2,19,BP,50.7083333333333
2006-08-11,22:01:00,2,17,BP,50.7083333333333
2006-08-11,23:01:00,2,16,BP,50.7083333333333
2006-08-12,00:01:00,2,15,BP,51.7083333333333
2006-08-12,01:01:00,2,14.5,BP,51.7083333333333
2006-08-12,02:01:00,2,14.5,BP,51.7083333333333
2006-08-12,03:01:00,2,14,BP,51.7083333333333
2006-08-12,04:01:00,2,14,BP,51.7083333333333
2006-08-12,05:01:00,2,14,BP,51.7083333333333
2006-08-12,06:01:00,2,14,BP,51.7083333333333
2006-08-12,07:01:00,2,14,BP,51.7083333333333
2006-08-12,08:01:00,2,15,BP,51.7083333333333
2006-08-12,09:01:00,2,17,BP,51.7083333333333
2006-08-12,10:01:00,2,19,BP,51.7083333333333
2006-08-12,11:01:00,2,20.5,BP,51.7083333333333
2006-08-12,12:01:00,2,25.5,BP,51.7083333333333
2006-08-12,13:01:00,2,29,BP,51.7083333333333
2006-08-12,14:01:00,2,32.5,BP,51.7083333333333
2006-08-12,15:01:00,2,35,BP,51.7083333333333
2006-08-12,16:01:00,2,29,BP,51.7083333333333
2006-08-12,17:01:00,2,32,BP,51.7083333333333
2006-08-12,18:01:00,2,34.5,BP,51.7083333333333
2006-08-12,19:01:00,2,32.5,BP,51.7083333333333
2006-08-12,20:01:00,2,28,BP,51.7083333333333
2006-08-12,21:01:00,2,21,BP,51.7083333333333
2006-08-12,22:01:00,2,18.5,BP,51.7083333333333
2006-08-12,23:01:00,2,16.5,BP,51.7083333333333
2006-08-13,00:01:00,2,15.5,BP,52.7083333333333
2006-08-13,01:01:00,2,15,BP,52.7083333333333
2006-08-13,02:01:00,2,15,BP,52.7083333333333
2006-08-13,03:01:00,2,14.5,BP,52.7083333333333
2006-08-13,04:01:00,2,14,BP,52.7083333333333
2006-08-13,05:01:00,2,14,BP,52.7083333333333
2006-08-13,06:01:00,2,14,BP,52.7083333333333
2006-08-13,07:01:00,2,14,BP,52.7083333333333
2006-08-13,08:01:00,2,14.5,BP,52.7083333333333
2006-08-13,09:01:00,2,16.5,BP,52.7083333333333
2006-08-13,10:01:00,2,19,BP,52.7083333333333
2006-08-13,11:01:00,2,22,BP,52.7083333333333
