date,time,number,temp
08/18/2006,6:01:00,6,14.5
08/18/2006,7:01:00,6,14.5
08/18/2006,8:01:00,6,16
08/18/2006,9:01:00,6,18
08/18/2006,10:01:00,6,22
08/18/2006,11:01:00,6,28.5
08/18/2006,12:01:00,6,30.5
08/18/2006,13:01:00,6,31
08/18/2006,14:01:00,6,30.5
08/18/2006,15:01:00,6,30
08/18/2006,16:01:00,6,29
08/18/2006,17:01:00,6,26
08/18/2006,18:01:00,6,24
08/18/2006,19:01:00,6,21.5
08/18/2006,20:01:00,6,19.5
08/18/2006,21:01:00,6,17.5
08/18/2006,22:01:00,6,16
08/18/2006,23:01:00,6,15
08/19/2006,0:01:00,6,14.5
08/19/2006,1:01:00,6,14
08/19/2006,2:01:00,6,13
08/19/2006,3:01:00,6,12.5
08/19/2006,4:01:00,6,12
08/19/2006,5:01:00,6,12
08/19/2006,6:01:00,6,11.5
08/19/2006,7:01:00,6,11.5
08/19/2006,8:01:00,6,13.5
08/19/2006,9:01:00,6,16.5
08/19/2006,10:01:00,6,20.5
08/19/2006,11:01:00,6,26.5
08/19/2006,12:01:00,6,30
08/19/2006,13:01:00,6,33
08/19/2006,14:01:00,6,34
08/19/2006,15:01:00,6,31.5
08/19/2006,16:01:00,6,29.5
08/19/2006,17:01:00,6,26
08/19/2006,18:01:00,6,22.5
08/19/2006,19:01:00,6,19.5
08/19/2006,20:01:00,6,17.5
08/19/2006,21:01:00,6,16
08/19/2006,22:01:00,6,14.5
08/19/2006,23:01:00,6,13.5
08/20/2006,0:01:00,6,12.5
08/20/2006,1:01:00,6,11.5
08/20/2006,2:01:00,6,11.5
08/20/2006,3:01:00,6,11.5
08/20/2006,4:01:00,6,11
08/20/2006,5:01:00,6,10.5
08/20/2006,6:01:00,6,10.5
08/20/2006,7:01:00,6,12
08/20/2006,8:01:00,6,13.5
08/20/2006,9:01:00,6,16.5
08/20/2006,10:01:00,6,23
08/20/2006,11:01:00,6,27.5
08/20/2006,12:01:00,6,30
08/20/2006,13:01:00,6,31.5
08/20/2006,14:01:00,6,31
08/20/2006,15:01:00,6,29.5
08/20/2006,16:01:00,6,28.5
08/20/2006,17:01:00,6,25.5
08/20/2006,18:01:00,6,23
08/20/2006,19:01:00,6,21
08/20/2006,20:01:00,6,19
08/20/2006,21:01:00,6,17.5
08/20/2006,22:01:00,6,17
08/20/2006,23:01:00,6,16
08/21/2006,0:01:00,6,15
08/21/2006,1:01:00,6,15
08/21/2006,2:01:00,6,14.5
08/21/2006,3:01:00,6,14
08/21/2006,4:01:00,6,13.5
08/21/2006,5:01:00,6,13
08/21/2006,6:01:00,6,13
08/21/2006,7:01:00,6,13
08/21/2006,8:01:00,6,13.5
08/21/2006,9:01:00,6,15
08/21/2006,10:01:00,6,16
08/21/2006,11:01:00,6,18
08/21/2006,12:01:00,6,19.5
08/21/2006,13:01:00,6,23
08/21/2006,14:01:00,6,26
08/21/2006,15:01:00,6,26.5
08/21/2006,16:01:00,6,25
08/21/2006,17:01:00,6,21.5
08/21/2006,18:01:00,6,20
08/21/2006,19:01:00,6,18
08/21/2006,20:01:00,6,16.5
08/21/2006,21:01:00,6,15.5
08/21/2006,22:01:00,6,15
08/21/2006,23:01:00,6,14.5
08/22/2006,0:01:00,6,14
08/22/2006,1:01:00,6,13.5
08/22/2006,2:01:00,6,13.5
08/22/2006,3:01:00,6,13.5
08/22/2006,4:01:00,6,13.5
08/22/2006,5:01:00,6,13.5
08/22/2006,6:01:00,6,13.5
08/22/2006,7:01:00,6,13.5
08/22/2006,8:01:00,6,14
08/22/2006,9:01:00,6,15
08/22/2006,10:01:00,6,16
08/22/2006,11:01:00,6,16
08/22/2006,12:01:00,6,17.5
08/22/2006,13:01:00,6,18
08/22/2006,14:01:00,6,20
08/22/2006,15:01:00,6,20
08/22/2006,16:01:00,6,21
08/22/2006,17:01:00,6,21.5
08/22/2006,18:01:00,6,19.5
08/22/2006,19:01:00,6,18
08/22/2006,20:01:00,6,17
08/22/2006,21:01:00,6,16
08/22/2006,22:01:00,6,15.5
08/22/2006,23:01:00,6,15
08/23/2006,0:01:00,6,14.5
08/23/2006,1:01:00,6,14
08/23/2006,2:01:00,6,14
08/23/2006,3:01:00,6,14
08/23/2006,4:01:00,6,14
08/23/2006,5:01:00,6,14
08/23/2006,6:01:00,6,14
08/23/2006,7:01:00,6,13.5
08/23/2006,8:01:00,6,14
08/23/2006,9:01:00,6,15
08/23/2006,10:01:00,6,15
08/23/2006,11:01:00,6,17
08/23/2006,12:01:00,6,21.5
08/23/2006,13:01:00,6,24
08/23/2006,14:01:00,6,25.5
08/23/2006,15:01:00,6,25
08/23/2006,16:01:00,6,24
08/23/2006,17:01:00,6,23.5
08/23/2006,18:01:00,6,20.5
08/23/2006,19:01:00,6,19
08/23/2006,20:01:00,6,17.5
08/23/2006,21:01:00,6,16.5
08/23/2006,22:01:00,6,16
08/23/2006,23:01:00,6,16
08/24/2006,0:01:00,6,15.5
08/24/2006,1:01:00,6,14.5
08/24/2006,2:01:00,6,14.5
08/24/2006,3:01:00,6,14
08/24/2006,4:01:00,6,14
08/24/2006,5:01:00,6,14
08/24/2006,6:01:00,6,14
08/24/2006,7:01:00,6,13.5
08/24/2006,8:01:00,6,15
08/24/2006,9:01:00,6,16.5
08/24/2006,10:01:00,6,21.5
08/24/2006,11:01:00,6,26
08/24/2006,12:01:00,6,28
08/24/2006,13:01:00,6,29
08/24/2006,14:01:00,6,29
08/24/2006,15:01:00,6,28
08/24/2006,16:01:00,6,27
08/24/2006,17:01:00,6,24.5
08/24/2006,18:01:00,6,23
08/24/2006,19:01:00,6,21
08/24/2006,20:01:00,6,19.5
08/24/2006,21:01:00,6,18
08/24/2006,22:01:00,6,17.5
08/24/2006,23:01:00,6,16.5
08/25/2006,0:01:00,6,16
08/25/2006,1:01:00,6,15.5
08/25/2006,2:01:00,6,15.5
08/25/2006,3:01:00,6,15
08/25/2006,4:01:00,6,15
08/25/2006,5:01:00,6,14.5
08/25/2006,6:01:00,6,14
08/25/2006,7:01:00,6,14
08/25/2006,8:01:00,6,15.5
08/25/2006,9:01:00,6,17
08/25/2006,10:01:00,6,22.5
08/25/2006,11:01:00,6,28.5
08/25/2006,12:01:00,6,30.5
08/25/2006,13:01:00,6,29
08/25/2006,14:01:00,6,28.5
08/25/2006,15:01:00,6,29
08/25/2006,16:01:00,6,28
08/25/2006,17:01:00,6,26.5
08/25/2006,18:01:00,6,24
08/25/2006,19:01:00,6,21.5
08/25/2006,20:01:00,6,19.5
08/25/2006,21:01:00,6,18
08/25/2006,22:01:00,6,17
08/25/2006,23:01:00,6,16
08/26/2006,0:01:00,6,15
08/26/2006,1:01:00,6,14.5
08/26/2006,2:01:00,6,14
08/26/2006,3:01:00,6,13.5
08/26/2006,4:01:00,6,13
08/26/2006,5:01:00,6,12.5
08/26/2006,6:01:00,6,12
08/26/2006,7:01:00,6,12
08/26/2006,8:01:00,6,12.5
08/26/2006,9:01:00,6,13
08/26/2006,10:01:00,6,23
08/26/2006,11:01:00,6,28.5
08/26/2006,12:01:00,6,29
08/26/2006,13:01:00,6,29.5
08/26/2006,14:01:00,6,28.5
08/26/2006,15:01:00,6,26
08/26/2006,16:01:00,6,25.5
08/26/2006,17:01:00,6,24
08/26/2006,18:01:00,6,21.5
08/26/2006,19:01:00,6,19.5
08/26/2006,20:01:00,6,18
08/26/2006,21:01:00,6,17
08/26/2006,22:01:00,6,16
08/26/2006,23:01:00,6,15.5
08/27/2006,0:01:00,6,14.5
08/27/2006,1:01:00,6,14.5
08/27/2006,2:01:00,6,14
08/27/2006,3:01:00,6,13
08/27/2006,4:01:00,6,12.5
08/27/2006,5:01:00,6,12.5
08/27/2006,6:01:00,6,12.5
08/27/2006,7:01:00,6,12.5
08/27/2006,8:01:00,6,13.5
08/27/2006,9:01:00,6,15.5
08/27/2006,10:01:00,6,18
08/27/2006,11:01:00,6,23.5
08/27/2006,12:01:00,6,25.5
08/27/2006,13:01:00,6,26.5
08/27/2006,14:01:00,6,26.5
08/27/2006,15:01:00,6,20.5
08/27/2006,16:01:00,6,20
08/27/2006,17:01:00,6,18.5
08/27/2006,18:01:00,6,17.5
08/27/2006,19:01:00,6,16
08/27/2006,20:01:00,6,14.5
08/27/2006,21:01:00,6,14
08/27/2006,22:01:00,6,13
08/27/2006,23:01:00,6,12.5
08/28/2006,0:01:00,6,12
08/28/2006,1:01:00,6,11.5
08/28/2006,2:01:00,6,11
08/28/2006,3:01:00,6,11
08/28/2006,4:01:00,6,10.5
08/28/2006,5:01:00,6,10.5
08/28/2006,6:01:00,6,11.5
08/28/2006,7:01:00,6,11
08/28/2006,8:01:00,6,12
08/28/2006,9:01:00,6,14
08/28/2006,10:01:00,6,16
08/28/2006,11:01:00,6,19.5
08/28/2006,12:01:00,6,20
08/28/2006,13:01:00,6,23
08/28/2006,14:01:00,6,24
08/28/2006,15:01:00,6,21.5
08/28/2006,16:01:00,6,18.5
08/28/2006,17:01:00,6,18.5
08/28/2006,18:01:00,6,18
08/28/2006,19:01:00,6,16.5
08/28/2006,20:01:00,6,15.5
08/28/2006,21:01:00,6,14.5
08/28/2006,22:01:00,6,14
08/28/2006,23:01:00,6,13.5
08/29/2006,0:01:00,6,13
08/29/2006,1:01:00,6,12.5
08/29/2006,2:01:00,6,12.5
08/29/2006,3:01:00,6,12.5
08/29/2006,4:01:00,6,13
08/29/2006,5:01:00,6,13
08/29/2006,6:01:00,6,13
08/29/2006,7:01:00,6,13
08/29/2006,8:01:00,6,14
08/29/2006,9:01:00,6,14.5
08/29/2006,10:01:00,6,20.5
08/29/2006,11:01:00,6,21.5
08/29/2006,12:01:00,6,25.5
08/29/2006,13:01:00,6,26.5
08/29/2006,14:01:00,6,27.5
08/29/2006,15:01:00,6,24
08/29/2006,16:01:00,6,18
08/29/2006,17:01:00,6,18.5
08/29/2006,18:01:00,6,17.5
08/29/2006,19:01:00,6,17
08/29/2006,20:01:00,6,15.5
08/29/2006,21:01:00,6,14.5
08/29/2006,22:01:00,6,14
08/29/2006,23:01:00,6,13.5
08/30/2006,0:01:00,6,13
08/30/2006,1:01:00,6,13
08/30/2006,2:01:00,6,13
08/30/2006,3:01:00,6,13
08/30/2006,4:01:00,6,12.5
08/30/2006,5:01:00,6,13
08/30/2006,6:01:00,6,12.5
08/30/2006,7:01:00,6,11.5
08/30/2006,8:01:00,6,12.5
08/30/2006,9:01:00,6,12.5
08/30/2006,10:01:00,6,20.5
08/30/2006,11:01:00,6,24.5
08/30/2006,12:01:00,6,24.5
08/30/2006,13:01:00,6,26.5
08/30/2006,14:01:00,6,26
08/30/2006,15:01:00,6,26
08/30/2006,16:01:00,6,22
08/30/2006,17:01:00,6,19
08/30/2006,18:01:00,6,17.5
08/30/2006,19:01:00,6,17
08/30/2006,20:01:00,6,16.5
08/30/2006,21:01:00,6,15.5
08/30/2006,22:01:00,6,15.5
08/30/2006,23:01:00,6,15
08/31/2006,0:01:00,6,15
08/31/2006,1:01:00,6,14.5
08/31/2006,2:01:00,6,14.5
08/31/2006,3:01:00,6,14
08/31/2006,4:01:00,6,14
08/31/2006,5:01:00,6,12.5
08/31/2006,6:01:00,6,11.5
08/31/2006,7:01:00,6,11
08/31/2006,8:01:00,6,11
08/31/2006,9:01:00,6,11.5
08/31/2006,10:01:00,6,20.5
08/31/2006,11:01:00,6,25
08/31/2006,12:01:00,6,27
08/31/2006,13:01:00,6,28
08/31/2006,14:01:00,6,28
08/31/2006,15:01:00,6,27
08/31/2006,16:01:00,6,25.5
08/31/2006,17:01:00,6,24
08/31/2006,18:01:00,6,21
08/31/2006,19:01:00,6,19
08/31/2006,20:01:00,6,17.5
08/31/2006,21:01:00,6,16
08/31/2006,22:01:00,6,15
08/31/2006,23:01:00,6,14
09/01/2006,0:01:00,6,13
09/01/2006,1:01:00,6,12.5
09/01/2006,2:01:00,6,11.5
09/01/2006,3:01:00,6,11
09/01/2006,4:01:00,6,10.5
09/01/2006,5:01:00,6,10.5
09/01/2006,6:01:00,6,10
09/01/2006,7:01:00,6,10
09/01/2006,8:01:00,6,11
09/01/2006,9:01:00,6,12
09/01/2006,10:01:00,6,21.5
09/01/2006,11:01:00,6,26.5
09/01/2006,12:01:00,6,30.5
09/01/2006,13:01:00,6,31.5
09/01/2006,14:01:00,6,31.5
09/01/2006,15:01:00,6,29.5
09/01/2006,16:01:00,6,29.5
09/01/2006,17:01:00,6,27
09/01/2006,18:01:00,6,24.5
09/01/2006,19:01:00,6,21.5
09/01/2006,20:01:00,6,20
09/01/2006,21:01:00,6,18
09/01/2006,22:01:00,6,17
09/01/2006,23:01:00,6,16
09/02/2006,0:01:00,6,15
09/02/2006,1:01:00,6,14.5
09/02/2006,2:01:00,6,13.5
09/02/2006,3:01:00,6,13
09/02/2006,4:01:00,6,12.5
09/02/2006,5:01:00,6,12
09/02/2006,6:01:00,6,12
09/02/2006,7:01:00,6,11.5
09/02/2006,8:01:00,6,12
09/02/2006,9:01:00,6,12.5
09/02/2006,10:01:00,6,22.5
09/02/2006,11:01:00,6,27.5
09/02/2006,12:01:00,6,31.5
09/02/2006,13:01:00,6,31
09/02/2006,14:01:00,6,30.5
09/02/2006,15:01:00,6,29.5
09/02/2006,16:01:00,6,27
09/02/2006,17:01:00,6,26.5
09/02/2006,18:01:00,6,23.5
09/02/2006,19:01:00,6,21
09/02/2006,20:01:00,6,18
09/02/2006,21:01:00,6,16.5
09/02/2006,22:01:00,6,15.5
09/02/2006,23:01:00,6,15
09/03/2006,0:01:00,6,14.5
09/03/2006,1:01:00,6,14
09/03/2006,2:01:00,6,13.5
09/03/2006,3:01:00,6,13
09/03/2006,4:01:00,6,12.5
09/03/2006,5:01:00,6,12
09/03/2006,6:01:00,6,11.5
09/03/2006,7:01:00,6,11.5
09/03/2006,8:01:00,6,12
09/03/2006,9:01:00,6,12.5
09/03/2006,10:01:00,6,21
09/03/2006,11:01:00,6,26
09/03/2006,12:01:00,6,28.5
09/03/2006,13:01:00,6,28.5
09/03/2006,14:01:00,6,28
09/03/2006,15:01:00,6,28
09/03/2006,16:01:00,6,26
09/03/2006,17:01:00,6,24.5
09/03/2006,18:01:00,6,21.5
09/03/2006,19:01:00,6,19.5
09/03/2006,20:01:00,6,17
09/03/2006,21:01:00,6,15.5
09/03/2006,22:01:00,6,15
09/03/2006,23:01:00,6,15
09/04/2006,0:01:00,6,14.5
09/04/2006,1:01:00,6,14.5
09/04/2006,2:01:00,6,14.5
09/04/2006,3:01:00,6,14.5
09/04/2006,4:01:00,6,14
09/04/2006,5:01:00,6,14
09/04/2006,6:01:00,6,13.5
09/04/2006,7:01:00,6,14
09/04/2006,8:01:00,6,14
09/04/2006,9:01:00,6,14.5
09/04/2006,10:01:00,6,16.5
09/04/2006,11:01:00,6,18
09/04/2006,12:01:00,6,19.5
09/04/2006,13:01:00,6,21.5
09/04/2006,14:01:00,6,21.5
09/04/2006,15:01:00,6,21.5
09/04/2006,16:01:00,6,22
09/04/2006,17:01:00,6,21
09/04/2006,18:01:00,6,19.5
09/04/2006,19:01:00,6,18.5
09/04/2006,20:01:00,6,16
09/04/2006,21:01:00,6,14.5
09/04/2006,22:01:00,6,14
09/04/2006,23:01:00,6,14
09/05/2006,0:01:00,6,14.5
09/05/2006,1:01:00,6,14.5
09/05/2006,2:01:00,6,14.5
09/05/2006,3:01:00,6,14.5
09/05/2006,4:01:00,6,14
09/05/2006,5:01:00,6,14
09/05/2006,6:01:00,6,14
09/05/2006,7:01:00,6,13.5
09/05/2006,8:01:00,6,14
09/05/2006,9:01:00,6,15.5
09/05/2006,10:01:00,6,17.5
09/05/2006,11:01:00,6,19
09/05/2006,12:01:00,6,24
09/05/2006,13:01:00,6,24.5
09/05/2006,14:01:00,6,25
09/05/2006,15:01:00,6,25
09/05/2006,16:01:00,6,25
09/05/2006,17:01:00,6,22.5
09/05/2006,18:01:00,6,20.5
09/05/2006,19:01:00,6,18.5
09/05/2006,20:01:00,6,16.5
09/05/2006,21:01:00,6,15.5
09/05/2006,22:01:00,6,14
09/05/2006,23:01:00,6,14.5
09/06/2006,0:01:00,6,14.5
09/06/2006,1:01:00,6,13
09/06/2006,2:01:00,6,13.5
09/06/2006,3:01:00,6,13.5
09/06/2006,4:01:00,6,13
09/06/2006,5:01:00,6,12.5
09/06/2006,6:01:00,6,12.5
09/06/2006,7:01:00,6,12.5
06/13/2006,0:01:00,7,14.5
06/13/2006,1:01:00,7,13.5
06/13/2006,2:01:00,7,14
06/13/2006,3:01:00,7,13.5
06/13/2006,4:01:00,7,14
06/13/2006,5:01:00,7,14
06/13/2006,6:01:00,7,14
06/13/2006,7:01:00,7,14.5
06/13/2006,8:01:00,7,15
06/13/2006,9:01:00,7,16.5
06/13/2006,10:01:00,7,22.5
06/13/2006,11:01:00,7,22
06/13/2006,12:01:00,7,26.5
06/13/2006,13:01:00,7,26
06/13/2006,14:01:00,7,25.5
06/13/2006,15:01:00,7,26
06/13/2006,16:01:00,7,26.5
06/13/2006,17:01:00,7,24.5
06/13/2006,18:01:00,7,23
06/13/2006,19:01:00,7,21
06/13/2006,20:01:00,7,19.5
06/13/2006,21:01:00,7,18
06/13/2006,22:01:00,7,17
06/13/2006,23:01:00,7,16.5
06/14/2006,0:01:00,7,16
06/14/2006,1:01:00,7,13
06/14/2006,2:01:00,7,13
06/14/2006,3:01:00,7,13
06/14/2006,4:01:00,7,13
06/14/2006,5:01:00,7,13.5
06/14/2006,6:01:00,7,13.5
06/14/2006,7:01:00,7,14.5
06/14/2006,8:01:00,7,16.5
06/14/2006,9:01:00,7,18
06/14/2006,10:01:00,7,23.5
06/14/2006,11:01:00,7,24
06/14/2006,12:01:00,7,23.5
06/14/2006,13:01:00,7,24.5
06/14/2006,14:01:00,7,23.5
06/14/2006,15:01:00,7,22.5
06/14/2006,16:01:00,7,19
06/14/2006,17:01:00,7,18
06/14/2006,18:01:00,7,18.5
06/14/2006,19:01:00,7,16.5
06/14/2006,20:01:00,7,15.5
06/14/2006,21:01:00,7,14.5
06/14/2006,22:01:00,7,14
06/14/2006,23:01:00,7,14
06/15/2006,0:01:00,7,13.5
06/15/2006,1:01:00,7,13.5
06/15/2006,2:01:00,7,13
06/15/2006,3:01:00,7,12.5
06/15/2006,4:01:00,7,12.5
06/15/2006,5:01:00,7,12.5
06/15/2006,6:01:00,7,12.5
06/15/2006,7:01:00,7,14
06/15/2006,8:01:00,7,16
06/15/2006,9:01:00,7,20
06/15/2006,10:01:00,7,22.5
06/15/2006,11:01:00,7,29.5
06/15/2006,12:01:00,7,30.5
06/15/2006,13:01:00,7,29
06/15/2006,14:01:00,7,30
06/15/2006,15:01:00,7,29
06/15/2006,16:01:00,7,25.5
06/15/2006,17:01:00,7,20.5
06/15/2006,18:01:00,7,20.5
06/15/2006,19:01:00,7,18
06/15/2006,20:01:00,7,16.5
06/15/2006,21:01:00,7,15.5
06/15/2006,22:01:00,7,15
06/15/2006,23:01:00,7,14.5
06/16/2006,0:01:00,7,14
06/16/2006,1:01:00,7,14
06/16/2006,2:01:00,7,13.5
06/16/2006,3:01:00,7,13
06/16/2006,4:01:00,7,12.5
06/16/2006,5:01:00,7,12.5
06/16/2006,6:01:00,7,12.5
06/16/2006,7:01:00,7,13.5
06/16/2006,8:01:00,7,15
06/16/2006,9:01:00,7,16.5
06/16/2006,10:01:00,7,19
06/16/2006,11:01:00,7,19
06/16/2006,12:01:00,7,21.5
06/16/2006,13:01:00,7,19.5
06/16/2006,14:01:00,7,20.5
06/16/2006,15:01:00,7,20.5
06/16/2006,16:01:00,7,23
06/16/2006,17:01:00,7,18.5
06/16/2006,18:01:00,7,14.5
06/16/2006,19:01:00,7,15
06/16/2006,20:01:00,7,15
06/16/2006,21:01:00,7,14
06/16/2006,22:01:00,7,13.5
06/16/2006,23:01:00,7,12.5
06/17/2006,0:01:00,7,12.5
06/17/2006,1:01:00,7,12.5
06/17/2006,2:01:00,7,12.5
06/17/2006,3:01:00,7,12.5
06/17/2006,4:01:00,7,12.5
06/17/2006,5:01:00,7,12.5
06/17/2006,6:01:00,7,12.5
06/17/2006,7:01:00,7,13
06/17/2006,8:01:00,7,15
06/17/2006,9:01:00,7,17.5
06/17/2006,10:01:00,7,21.5
06/17/2006,11:01:00,7,20.5
06/17/2006,12:01:00,7,24.5
06/17/2006,13:01:00,7,29
06/17/2006,14:01:00,7,31
06/17/2006,15:01:00,7,30
06/17/2006,16:01:00,7,28
06/17/2006,17:01:00,7,18.5
06/17/2006,18:01:00,7,14.5
06/17/2006,19:01:00,7,14
06/17/2006,20:01:00,7,14
06/17/2006,21:01:00,7,14
06/17/2006,22:01:00,7,13
06/17/2006,23:01:00,7,12.5
06/18/2006,0:01:00,7,12
06/18/2006,1:01:00,7,11.5
06/18/2006,2:01:00,7,11.5
06/18/2006,3:01:00,7,11
06/18/2006,4:01:00,7,11
06/18/2006,5:01:00,7,12
06/18/2006,6:01:00,7,12.5
06/18/2006,7:01:00,7,13
06/18/2006,8:01:00,7,13.5
06/18/2006,9:01:00,7,16.5
06/18/2006,10:01:00,7,18
06/18/2006,11:01:00,7,20.5
06/18/2006,12:01:00,7,24.5
06/18/2006,13:01:00,7,29.5
06/18/2006,14:01:00,7,29.5
06/18/2006,15:01:00,7,28.5
06/18/2006,16:01:00,7,26.5
06/18/2006,17:01:00,7,23.5
06/18/2006,18:01:00,7,17.5
06/18/2006,19:01:00,7,15.5
06/18/2006,20:01:00,7,14.5
06/18/2006,21:01:00,7,13
06/18/2006,22:01:00,7,12.5
06/18/2006,23:01:00,7,12
06/19/2006,0:01:00,7,11.5
06/19/2006,1:01:00,7,10.5
06/19/2006,2:01:00,7,10
06/19/2006,3:01:00,7,9.5
06/19/2006,4:01:00,7,9
06/19/2006,5:01:00,7,8.5
06/19/2006,6:01:00,7,9
06/19/2006,7:01:00,7,11
06/19/2006,8:01:00,7,14
06/19/2006,9:01:00,7,17.5
06/19/2006,10:01:00,7,28
06/19/2006,11:01:00,7,30
06/19/2006,12:01:00,7,32.5
06/19/2006,13:01:00,7,32.5
06/19/2006,14:01:00,7,31.5
06/19/2006,15:01:00,7,29
06/19/2006,16:01:00,7,27.5
06/19/2006,17:01:00,7,24.5
06/19/2006,18:01:00,7,22
06/19/2006,19:01:00,7,18
06/19/2006,20:01:00,7,15.5
06/19/2006,21:01:00,7,14.5
06/19/2006,22:01:00,7,13
06/19/2006,23:01:00,7,13
06/20/2006,0:01:00,7,12.5
06/20/2006,1:01:00,7,12
06/20/2006,2:01:00,7,12
06/20/2006,3:01:00,7,12.5
06/20/2006,4:01:00,7,12.5
06/20/2006,5:01:00,7,12
06/20/2006,6:01:00,7,12.5
06/20/2006,7:01:00,7,13.5
06/20/2006,8:01:00,7,15.5
06/20/2006,9:01:00,7,17.5
06/20/2006,10:01:00,7,18
06/20/2006,11:01:00,7,21
06/20/2006,12:01:00,7,24.5
06/20/2006,13:01:00,7,29
06/20/2006,14:01:00,7,29.5
06/20/2006,15:01:00,7,28
06/20/2006,16:01:00,7,25.5
06/20/2006,17:01:00,7,23
06/20/2006,18:01:00,7,21
06/20/2006,19:01:00,7,19
06/20/2006,20:01:00,7,16.5
06/20/2006,21:01:00,7,14.5
06/20/2006,22:01:00,7,13.5
06/20/2006,23:01:00,7,12.5
06/21/2006,0:01:00,7,12.5
06/21/2006,1:01:00,7,12
06/21/2006,2:01:00,7,11.5
06/21/2006,3:01:00,7,12
06/21/2006,4:01:00,7,11.5
06/21/2006,5:01:00,7,11
06/21/2006,6:01:00,7,10.5
06/21/2006,7:01:00,7,11.5
06/21/2006,8:01:00,7,12.5
06/21/2006,9:01:00,7,21.5
06/21/2006,10:01:00,7,21
06/21/2006,11:01:00,7,24.5
06/21/2006,12:01:00,7,30.5
06/21/2006,13:01:00,7,31.5
06/21/2006,14:01:00,7,31.5
06/21/2006,15:01:00,7,30.5
06/21/2006,16:01:00,7,28.5
06/21/2006,17:01:00,7,25.5
06/21/2006,18:01:00,7,22.5
06/21/2006,19:01:00,7,20.5
06/21/2006,20:01:00,7,18.5
06/21/2006,21:01:00,7,16
06/21/2006,22:01:00,7,15.5
06/21/2006,23:01:00,7,14
06/22/2006,0:01:00,7,13
06/22/2006,1:01:00,7,13
06/22/2006,2:01:00,7,12.5
06/22/2006,3:01:00,7,11.5
06/22/2006,4:01:00,7,11.5
06/22/2006,5:01:00,7,11
06/22/2006,6:01:00,7,11
06/22/2006,7:01:00,7,11.5
06/22/2006,8:01:00,7,11.5
06/22/2006,9:01:00,7,21
06/22/2006,10:01:00,7,27
06/22/2006,11:01:00,7,29.5
06/22/2006,12:01:00,7,31.5
06/22/2006,13:01:00,7,31.5
06/22/2006,14:01:00,7,31
06/22/2006,15:01:00,7,30
06/22/2006,16:01:00,7,28
06/22/2006,17:01:00,7,25.5
06/22/2006,18:01:00,7,23
06/22/2006,19:01:00,7,20.5
06/22/2006,20:01:00,7,18.5
06/22/2006,21:01:00,7,16.5
06/22/2006,22:01:00,7,15
06/22/2006,23:01:00,7,15
06/23/2006,0:01:00,7,12.5
06/23/2006,1:01:00,7,11.5
06/23/2006,2:01:00,7,11
06/23/2006,3:01:00,7,10.5
06/23/2006,4:01:00,7,10
06/23/2006,5:01:00,7,9.5
06/23/2006,6:01:00,7,9.5
06/23/2006,7:01:00,7,10
06/23/2006,8:01:00,7,11
06/23/2006,9:01:00,7,20.5
06/23/2006,10:01:00,7,27
06/23/2006,11:01:00,7,30.5
06/23/2006,12:01:00,7,32.5
06/23/2006,13:01:00,7,33.5
06/23/2006,14:01:00,7,34
06/23/2006,15:01:00,7,32.5
06/23/2006,16:01:00,7,30
06/23/2006,17:01:00,7,28
06/23/2006,18:01:00,7,25.5
06/23/2006,19:01:00,7,23.5
06/23/2006,20:01:00,7,21.5
06/23/2006,21:01:00,7,19
06/23/2006,22:01:00,7,16.5
06/23/2006,23:01:00,7,16
06/24/2006,0:01:00,7,15
06/24/2006,1:01:00,7,13.5
06/24/2006,2:01:00,7,13
06/24/2006,3:01:00,7,12.5
06/24/2006,4:01:00,7,12
06/24/2006,5:01:00,7,11.5
06/24/2006,6:01:00,7,11.5
06/24/2006,7:01:00,7,12
06/24/2006,8:01:00,7,12.5
06/24/2006,9:01:00,7,22.5
06/24/2006,10:01:00,7,29
06/24/2006,11:01:00,7,31.5
06/24/2006,12:01:00,7,33.5
06/24/2006,13:01:00,7,35
06/24/2006,14:01:00,7,35
06/24/2006,15:01:00,7,35
06/24/2006,16:01:00,7,32.5
06/24/2006,17:01:00,7,29.5
06/24/2006,18:01:00,7,28
06/24/2006,19:01:00,7,25.5
06/24/2006,20:01:00,7,23.5
06/24/2006,21:01:00,7,21
06/24/2006,22:01:00,7,19
06/24/2006,23:01:00,7,17
06/25/2006,0:01:00,7,16.5
06/25/2006,1:01:00,7,15.5
06/25/2006,2:01:00,7,15
06/25/2006,3:01:00,7,14.5
06/25/2006,4:01:00,7,14
06/25/2006,5:01:00,7,13.5
06/25/2006,6:01:00,7,13
06/25/2006,7:01:00,7,13.5
06/25/2006,8:01:00,7,14
06/25/2006,9:01:00,7,24
06/25/2006,10:01:00,7,30.5
06/25/2006,11:01:00,7,33
06/25/2006,12:01:00,7,35
06/25/2006,13:01:00,7,38
06/25/2006,14:01:00,7,36
06/25/2006,15:01:00,7,35.5
06/25/2006,16:01:00,7,33
06/25/2006,17:01:00,7,30
06/25/2006,18:01:00,7,27.5
06/25/2006,19:01:00,7,25.5
06/25/2006,20:01:00,7,24
06/25/2006,21:01:00,7,21.5
06/25/2006,22:01:00,7,19.5
06/25/2006,23:01:00,7,17.5
06/26/2006,0:01:00,7,15
06/26/2006,1:01:00,7,14.5
06/26/2006,2:01:00,7,14.5
06/26/2006,3:01:00,7,14
